G,10,12206,41192,105.2462,-5.3891
L,10,6212,59587359,112.6843,-7.2797
L,10,2028,38209311,107.5929,-6.9642
L,10,2028,110164235,107.5876,-6.9625
L,10,2028,38176789,107.5736,-6.9658
L,10,6212,59409675,112.7142,-7.2827
L,10,6212,59587339,112.6893,-7.2785
L,11,41306,105034246,106.8861,-6.2139
L,11,41306,112652548,106.8717,-6.2121
L,10,6214,59461397,112.7302,-7.2939
L,10,6212,59409695,112.6899,-7.2805
L,10,6214,59461407,112.7324,-7.2921
G,10,9004,44183,122.0258,-4.7474
L,10,6021,59404309,112.7219,-7.2771
L,10,7249,79924235,116.8742,-1.2305
L,11,41306,105023749,106.8599,-6.203
G,10,18007,42415,116.9068,-1.2595
L,10,6212,59507221,112.7082,-7.2852
L,10,6025,59578143,112.6704,-7.2432
L,10,6021,59605515,112.7228,-7.2736
L,10,6222,59407637,112.7374,-7.2508
L,10,6214,59482143,112.7353,-7.3014
L,11,54013,138250757,112.7667,-7.2521
L,11,54014,138297349,112.7381,-7.2574
L,11,54014,138297093,112.7425,-7.2637
L,11,54014,138266373,112.7292,-7.2562
L,11,54014,138262276,112.7429,-7.2602
L,10,6212,59587349,112.6866,-7.2827
L,10,6207,59483147,112.7162,-7.3176
L,10,6226,58661387,112.7021,-7.37
G,10,18723,44594,116.8589,-1.2637
G,10,18723,44596,116.8578,-1.2595
L,10,6212,59499019,112.6892,-7.2767
L,10,6212,59409685,112.6975,-7.2816
L,10,6222,59491595,112.739,-7.2446
L,10,6212,59507231,112.7014,-7.2834
L,11,41306,112652550,106.8724,-6.2115
L,10,6214,59461387,112.7357,-7.2934
L,10,6222,59400479,112.7429,-7.2487
L,11,41004,104991492,106.8395,-6.1876
L,10,6212,59513375,112.6969,-7.2809
L,10,6212,59513355,112.7014,-7.2869
G,10,18723,41204,116.865,-1.261
G,10,18724,41195,116.8435,-1.2443
L,11,22003,56338949,98.673,3.5791
L,10,6023,59647755,112.6955,-7.2606
L,11,51130,130652678,108.5556,-6.7084
L,11,51130,130631684,108.5467,-6.7114
L,10,2015,38229013,107.5285,-6.8801
G,10,18730,41185,116.8588,-1.2517
L,11,54412,138269958,112.7776,-7.2211
G,10,18730,41926,116.8612,-1.244
G,10,18730,49666,116.8563,-1.246
G,10,18730,49664,116.8583,-1.2446
G,10,18730,40225,116.8529,-1.2443
G,10,18730,41186,116.8557,-1.2469
G,10,18725,40193,116.8317,-1.2728
L,11,51004,130580742,107.6124,-6.9275
L,11,41306,110120452,106.8638,-6.2255
L,11,51009,130659589,107.544,-6.9208
L,11,51009,130659590,107.5437,-6.9216
L,11,51009,130624004,107.5347,-6.905
L,11,51009,130659076,107.5399,-6.9118
L,11,51009,130624006,107.5284,-6.8942
L,11,51009,130658054,107.5366,-6.881
L,11,41306,105005318,106.9056,-6.2052
L,11,41306,105005316,106.8987,-6.2087
L,10,6224,56127007,112.6282,-7.9832
L,10,2028,38173963,107.5639,-6.9512
G,10,18728,40775,116.8103,-1.2235
G,10,18728,43206,116.8127,-1.2305
G,10,18728,43204,116.8134,-1.2315
G,10,18728,43205,116.834,-1.2399
L,10,2028,38385439,107.5613,-6.949
L,10,2028,38385429,107.5614,-6.9492
G,10,18724,43214,116.8406,-1.2368
G,10,18724,40471,116.8401,-1.2317
G,10,18728,40884,116.8637,-1.2255
G,10,18724,40475,116.8419,-1.2365
G,10,18728,40886,116.8641,-1.2222
G,10,18728,40885,116.8641,-1.2252
L,10,7249,79924255,116.8672,-1.2281
L,10,2015,38176267,107.5311,-6.8514
L,10,6209,58726943,112.7631,-7.3791
L,11,41004,104992773,106.8401,-6.1894
L,11,51005,130682630,107.6083,-6.9461
L,10,6212,59507211,112.7079,-7.2827
L,10,6222,59491615,112.7378,-7.2465
L,10,6209,58726923,112.7693,-7.3826
L,10,6212,59436299,112.7155,-7.2832
G,10,18725,40116,116.8141,-1.2777
G,10,18725,40975,116.8213,-1.2749
G,10,18728,41064,116.8257,-1.229
G,10,18725,41423,116.8126,-1.2686
L,10,9571,87047701,119.431,-5.1416
L,11,51005,130721284,107.6174,-6.9611
L,11,51005,130721286,107.6125,-6.9609
L,11,51006,130692869,107.6418,-6.9659
L,11,51005,130679558,107.5994,-6.9599
L,11,51006,130692868,107.644,-6.9655
L,11,51006,130694406,107.6459,-6.9651
L,11,51009,130634500,107.5094,-6.8653
L,11,51006,130700037,107.691,-6.9577
L,11,54013,138260998,112.7449,-7.2461
L,10,6025,59578123,112.6788,-7.2446
L,10,9571,87047711,119.4278,-5.1398
L,10,9542,87240991,119.5111,-5.1051
L,10,9571,87054623,119.4359,-5.1568
L,10,2044,38313247,107.711,-6.9304
L,10,2044,38313237,107.7122,-6.9343
L,10,2044,38146581,107.7105,-6.9261
L,10,7249,79924245,116.873,-1.2295
L,10,2008,38171915,107.4991,-6.8453
